id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CCR2	4	0.81111	0.82175	1.0	15380	1	0.38311	0.080371	0.1494	0.986963	2917	2	0.38311
SV2C	4	0.81126	0.82186	1.0	15381	1	0.026341	0.18978	0.29296	1.0	5612	2	0.026341
DVL1	4	0.81129	0.82189	1.0	15382	1	-0.08449	0.38262	0.43356	1.0	8258	1	-0.08449
TCEAL8	4	0.8113	0.82189	1.0	15383	1	0.18303	0.71386	0.71313	1.0	13493	0	0.18303
SLC10A5	4	0.81132	0.82191	1.0	15384	1	0.080847	0.15221	0.24399	1.0	4687	2	0.080847
GNAO1	4	0.81138	0.82194	1.0	15385	1	-0.27462	0.94201	0.94195	1.0	17849	0	-0.27462
NADSYN1	4	0.81139	0.82195	1.0	15386	1	0.0019695	0.070685	0.13641	0.986963	2669	1	0.0019695
CXCR1	4	0.8116	0.82211	1.0	15387	1	-0.095752	0.48668	0.50727	1.0	9623	1	-0.095752
RDX	4	0.81174	0.82221	1.0	15388	1	0.20881	0.1153	0.19554	0.99298	3812	2	0.20881
CTRB2	4	0.81177	0.82223	1.0	15389	1	-0.10503	0.049784	0.10805	0.97888	2137	1	-0.10503
MMP19	4	0.81181	0.82226	1.0	15390	1	0.11229	0.62228	0.62222	1.0	11791	1	0.11229
DEFA3	4	0.81184	0.82228	1.0	15391	1	-0.0058351	0.75487	0.75447	1.0	14247	0	-0.0058351
HIC2	4	0.8119	0.82232	1.0	15392	1	-0.0082198	0.6466	0.64602	1.0	12225	0	-0.0082198
SZT2	4	0.812	0.82239	1.0	15393	1	0.65875	0.014356	0.03798	0.945452	772	3	0.65875
TEX43	4	0.81206	0.82243	1.0	15394	1	0.32203	0.052991	0.1124	0.981946	2213	2	0.32203
RNF4	4	0.81212	0.82248	1.0	15395	1	0.087786	0.20657	0.31471	1.0	6026	2	0.087786
DCLK3	4	0.81221	0.82254	1.0	15396	1	0.34152	0.065455	0.12931	0.98398	2538	2	0.34152
TGM1	4	0.81227	0.82259	1.0	15397	1	-0.13215	0.27251	0.36492	1.0	6988	1	-0.13215
FAM20C	4	0.81229	0.82261	1.0	15398	0	-0.28535	0.87612	0.87568	1.0	16598	0	-0.28535
HEY1	4	0.81238	0.82268	1.0	15399	1	-0.14449	0.86753	0.86707	1.0	16406	0	-0.14449
FERMT3	4	0.81239	0.82268	1.0	15400	0	0.058458	0.067235	0.13173	0.984035	2588	2	0.058458
ADORA2B	4	0.81246	0.82273	1.0	15401	0	-0.21159	0.74878	0.74834	1.0	14131	0	-0.21159
TUSC5	4	0.81246	0.82273	1.0	15402	1	0.74262	0.00063958	0.0023452	0.493597	92	2	0.74262
SLC4A1AP	4	0.81267	0.82289	1.0	15403	1	-0.090605	0.75697	0.75659	1.0	14291	0	-0.090605
CHD3	4	0.81275	0.82294	1.0	15404	1	0.090799	0.59007	0.59224	1.0	11241	1	0.090799
C16orf47	4	0.8128	0.82298	1.0	15405	1	-0.18096	0.35567	0.41581	1.0	7947	1	-0.18096
MB	4	0.81286	0.82302	1.0	15406	1	0.048887	0.41955	0.45854	1.0	8717	1	0.048887
DNAJC14	4	0.81289	0.82304	1.0	15407	1	-0.17981	0.84516	0.8445	1.0	15986	0	-0.17981
TCF19	4	0.813	0.82311	1.0	15408	1	0.024985	0.66467	0.66404	1.0	12554	0	0.024985
KIAA0319	4	0.81315	0.82322	1.0	15409	1	-0.2318	0.60848	0.60913	1.0	11555	1	-0.2318
C17orf96	4	0.81328	0.82332	1.0	15410	1	0.06423	0.24314	0.34803	1.0	6679	1	0.06423
C17orf64	4	0.81329	0.82333	1.0	15411	1	-0.18874	0.17435	0.27283	1.0	5231	1	-0.18874
GNRHR	4	0.8134	0.82341	1.0	15412	1	0.024633	0.71682	0.71613	1.0	13546	0	0.024633
C20orf85	4	0.81345	0.82345	1.0	15413	1	-0.092743	0.81974	0.81931	1.0	15478	0	-0.092743
ACSM3	4	0.81357	0.82353	1.0	15414	1	0.5562	0.014693	0.038795	0.945452	791	3	0.5562
LHX2	4	0.81372	0.82364	1.0	15415	1	-0.019592	0.013481	0.035851	0.938863	737	1	-0.019592
SRL	4	0.81376	0.82368	1.0	15416	1	0.016717	0.15946	0.25341	1.0	4875	2	0.016717
PDE11A	4	0.81407	0.82389	1.0	15417	1	0.33308	0.12649	0.2102	0.994971	4085	2	0.33308
KLF2	4	0.8141	0.82392	1.0	15418	1	0.30049	0.46537	0.49124	1.0	9338	1	0.30049
MRPS25	4	0.81416	0.82396	1.0	15419	1	-0.25465	0.91451	0.91427	1.0	17303	0	-0.25465
LEP	4	0.81424	0.82401	1.0	15420	1	-0.085619	0.50571	0.5217	1.0	9903	1	-0.085619
HSD17B13	4	0.81425	0.82402	1.0	15421	1	0.015927	0.37804	0.4305	1.0	8199	1	0.015927
ARID3C	4	0.81449	0.82418	1.0	15422	1	-0.12679	0.75487	0.75447	1.0	14248	0	-0.12679
CD5	4	0.81456	0.82424	1.0	15423	1	-0.18106	0.76604	0.76567	1.0	14462	0	-0.18106
OR2F2	4	0.81465	0.8243	1.0	15424	1	0.18068	0.21464	0.32518	1.0	6227	1	0.18068
IFT80	4	0.81485	0.82446	1.0	15425	1	0.54454	0.03125	0.076483	0.975401	1507	2	0.54454
MTRR	4	0.81487	0.82446	1.0	15426	1	-0.15263	0.62187	0.62183	1.0	11785	1	-0.15263
OR4C3	4	0.81489	0.82448	1.0	15427	0	-0.28687	0.86368	0.86325	1.0	16328	0	-0.28687
DTX2	4	0.81492	0.8245	1.0	15428	1	0.25404	0.12921	0.21384	0.996812	4150	2	0.25404
AGR2	4	0.81494	0.82452	1.0	15429	1	0.30676	0.18151	0.28215	1.0	5412	2	0.30676
XKR8	4	0.81496	0.82452	1.0	15430	1	-0.27606	0.22642	0.33869	1.0	6504	1	-0.27606
NLK	4	0.81501	0.82457	1.0	15431	1	-0.27772	0.84794	0.84732	1.0	16043	0	-0.27772
GLMP	4	0.81504	0.82458	1.0	15432	1	-0.15506	0.60081	0.60212	1.0	11425	1	-0.15506
CLIP1	4	0.81509	0.82462	1.0	15433	1	-0.16821	0.75302	0.75268	1.0	14210	0	-0.16821
C9orf89	4	0.81512	0.82464	1.0	15434	1	-0.36627	0.95841	0.95836	1.0	18185	0	-0.36627
DENND2A	4	0.81515	0.82467	1.0	15435	1	0.13401	0.17169	0.26935	1.0	5172	2	0.13401
CON_182	4	0.81519	0.8247	1.0	15436	1	0.40526	0.090128	0.1623	0.990627	3163	2	0.40526
ZNF324	4	0.81532	0.82479	1.0	15437	1	0.35156	0.13899	0.22679	1.0	4369	2	0.35156
CWF19L1	4	0.81537	0.82483	1.0	15438	1	-0.36477	0.96243	0.96237	1.0	18280	0	-0.36477
GYPB	4	0.81543	0.82487	1.0	15439	1	-0.10256	0.075942	0.14352	0.986963	2802	1	-0.10256
CAPN11	4	0.8155	0.82493	1.0	15440	1	0.025662	0.16685	0.26302	1.0	5053	1	0.025662
EHBP1	4	0.81566	0.82505	1.0	15441	1	0.027903	0.20632	0.31438	1.0	6014	1	0.027903
TSPAN18	4	0.81567	0.82506	1.0	15442	1	-0.26141	0.59656	0.5982	1.0	11349	1	-0.26141
GLRX2	4	0.81577	0.82514	1.0	15443	1	0.14507	0.18284	0.28387	1.0	5443	1	0.14507
ISM1	4	0.81589	0.82522	1.0	15444	1	-0.014274	0.41528	0.45562	1.0	8672	1	-0.014274
TMCC2	4	0.81591	0.82523	1.0	15445	1	0.3006	0.20405	0.31137	1.0	5957	2	0.3006
RFX2	4	0.81592	0.82524	1.0	15446	1	0.22726	0.073379	0.14006	0.986963	2738	2	0.22726
CEP128	4	0.81594	0.82525	1.0	15447	1	-0.25758	0.18445	0.28602	1.0	5484	1	-0.25758
B2M	4	0.81603	0.82531	1.0	15448	1	0.27823	0.024964	0.062516	0.975401	1234	2	0.27823
ITSN2	4	0.81611	0.82537	1.0	15449	1	0.28647	0.065419	0.12927	0.98398	2537	2	0.28647
KCNG3	4	0.81626	0.82549	1.0	15450	1	0.68197	0.0066472	0.01948	0.879841	427	3	0.68197
CCNJL	4	0.81632	0.82553	1.0	15451	1	-0.29427	0.39606	0.44258	1.0	8428	1	-0.29427
ARHGAP35	4	0.81639	0.82559	1.0	15452	1	0.30419	0.14082	0.22912	1.0	4416	2	0.30419
CRYZ	4	0.81648	0.82565	1.0	15453	1	0.17498	0.1682	0.26475	1.0	5088	2	0.17498
KNSTRN	4	0.81661	0.82573	1.0	15454	1	-0.050902	0.025679	0.064135	0.975401	1263	1	-0.050902
ZNF33A	4	0.81662	0.82575	1.0	15455	1	0.15462	0.065257	0.12904	0.98398	2531	1	0.15462
RBMXL3	4	0.81664	0.82576	1.0	15456	1	-0.090511	0.47506	0.49845	1.0	9468	1	-0.090511
TFPT	4	0.81673	0.82582	1.0	15457	1	-0.32804	0.57412	0.57808	1.0	10985	1	-0.32804
SLC38A1	4	0.81677	0.82585	1.0	15458	1	0.019293	0.48107	0.50297	1.0	9545	1	0.019293
PAX8	4	0.81683	0.82589	1.0	15459	1	0.30067	0.15325	0.24533	1.0	4715	2	0.30067
FOXA3	4	0.81691	0.82595	1.0	15460	1	-0.17317	0.81254	0.81217	1.0	15350	0	-0.17317
ZNF208	4	0.81693	0.82596	1.0	15461	1	-0.18992	0.20229	0.30916	1.0	5913	1	-0.18992
CRYZL1	4	0.81694	0.82597	1.0	15462	1	-0.20077	0.49336	0.51226	1.0	9717	1	-0.20077
PSORS1C1	4	0.81697	0.826	1.0	15463	1	-0.014927	0.69253	0.69185	1.0	13098	0	-0.014927
LUZP4	4	0.81699	0.82601	1.0	15464	1	0.24449	0.06338	0.12647	0.983075	2489	2	0.24449
CON_131	4	0.81708	0.82605	1.0	15465	1	-0.25754	0.47523	0.49857	1.0	9470	1	-0.25754
FHDC1	4	0.81716	0.82611	1.0	15466	1	0.25485	0.06303	0.126	0.983075	2476	2	0.25485
ALOX12	4	0.81734	0.82624	1.0	15467	1	-0.11639	0.061494	0.12393	0.983075	2432	1	-0.11639
NDUFB1	4	0.81747	0.82633	1.0	15468	1	0.030245	0.68667	0.68603	1.0	12974	0	0.030245
FOXO1	4	0.81751	0.82636	1.0	15469	1	0.10719	0.17281	0.27085	1.0	5193	2	0.10719
RANBP9	4	0.81755	0.82639	1.0	15470	1	-0.0015025	0.18902	0.29193	1.0	5591	2	-0.0015025
FXR1	4	0.81758	0.8264	1.0	15471	1	0.37325	0.11501	0.19515	0.992825	3804	2	0.37325
CYP4F3	4	0.81762	0.82642	1.0	15472	1	0.34391	0.08429	0.15463	0.986963	3023	2	0.34391
KLHL4	4	0.81764	0.82644	1.0	15473	1	0.28618	0.16783	0.26426	1.0	5079	2	0.28618
RGS19	4	0.81773	0.82649	1.0	15474	1	-0.1384	0.21754	0.32889	1.0	6304	1	-0.1384
ATP11B	4	0.81774	0.8265	1.0	15475	1	-0.058668	0.69644	0.69572	1.0	13175	0	-0.058668
ZNF469	4	0.8178	0.82654	1.0	15476	1	0.054751	0.33443	0.40237	1.0	7696	1	0.054751
ZNF629	4	0.81785	0.82658	1.0	15477	1	0.083604	0.22308	0.33605	1.0	6447	2	0.083604
MPV17L2	4	0.81789	0.8266	1.0	15478	1	-0.17601	0.40347	0.44762	1.0	8508	1	-0.17601
EGFL8	4	0.8179	0.82661	1.0	15479	1	-0.23416	0.59766	0.5992	1.0	11369	1	-0.23416
KLK8	4	0.81813	0.82679	1.0	15480	1	0.012079	0.22693	0.33895	1.0	6508	1	0.012079
CHMP1A	4	0.81829	0.8269	1.0	15481	1	-0.25548	0.42444	0.46194	1.0	8782	1	-0.25548
DCDC2B	4	0.81842	0.82701	1.0	15482	1	-0.39097	0.17124	0.26876	1.0	5164	1	-0.39097
SMIM2	4	0.81845	0.82703	1.0	15483	1	-0.026963	0.38222	0.4333	1.0	8253	1	-0.026963
GRID2	4	0.81855	0.8271	1.0	15484	1	-0.0089818	0.30275	0.38283	1.0	7326	1	-0.0089818
LDHAL6A	4	0.81869	0.8272	1.0	15485	0	-0.2837	0.69951	0.6988	1.0	13223	0	-0.2837
NME8	4	0.8187	0.82721	1.0	15486	1	0.53414	0.011238	0.030554	0.92214	640	3	0.53414
CD151	4	0.81873	0.82723	1.0	15487	1	-0.36623	0.90959	0.90932	1.0	17199	0	-0.36623
BRI3BP	4	0.81876	0.82725	1.0	15488	1	0.072907	0.2134	0.32361	1.0	6191	2	0.072907
GFM1	4	0.81883	0.8273	1.0	15489	1	-0.23982	0.90281	0.90248	1.0	17066	0	-0.23982
RP2	4	0.81887	0.82734	1.0	15490	1	0.04572	0.17623	0.27529	1.0	5282	2	0.04572
ANP32D	4	0.81889	0.82735	1.0	15491	1	-0.035068	0.67168	0.67109	1.0	12685	0	-0.035068
CTSC	4	0.81895	0.82739	1.0	15492	0	-0.11085	0.63774	0.63715	1.0	12072	0	-0.11085
SLC35B2	4	0.81903	0.82745	1.0	15493	1	0.042896	0.2188	0.33056	1.0	6334	1	0.042896
CT45A1	2	0.81919	0.8189	1.0	15494	0	-0.078561	0.66606	0.66569	1.0	12580	0	-0.078561
GOLGA8A	4	0.81932	0.82768	1.0	15495	1	-0.11224	0.51291	0.52727	1.0	10028	1	-0.11224
C2orf50	4	0.81933	0.82769	1.0	15496	1	0.1159	0.42286	0.46087	1.0	8760	1	0.1159
FLYWCH1	4	0.81936	0.82771	1.0	15497	1	-0.0755	0.69784	0.69714	1.0	13194	0	-0.0755
TARBP1	4	0.81951	0.82782	1.0	15498	1	-0.037953	0.50291	0.51956	1.0	9863	1	-0.037953
RASL12	4	0.81954	0.82785	1.0	15499	1	-0.23683	0.72129	0.72072	1.0	13635	0	-0.23683
MS4A1	4	0.81956	0.82786	1.0	15500	1	-0.14596	0.28827	0.37416	1.0	7153	1	-0.14596
TMEM161A	4	0.81959	0.82788	1.0	15501	1	-0.38798	0.59447	0.5963	1.0	11317	1	-0.38798
UBXN8	4	0.81966	0.82792	1.0	15502	0	-0.27734	0.60437	0.60538	1.0	11487	0	-0.27734
SLCO6A1	4	0.81969	0.82794	1.0	15503	1	-0.011767	0.17345	0.27167	1.0	5208	1	-0.011767
CON_105	4	0.81984	0.82805	1.0	15504	1	0.29615	0.052784	0.11213	0.981946	2204	2	0.29615
MPEG1	4	0.8199	0.82809	1.0	15505	1	-0.095832	0.32642	0.3973	1.0	7593	1	-0.095832
ELOVL7	4	0.82	0.82818	1.0	15506	1	0.19794	0.011472	0.031097	0.92214	651	2	0.19794
C12orf77	4	0.82016	0.82829	1.0	15507	0	-0.38449	0.22262	0.33543	1.0	6437	1	-0.38449
WASF1	4	0.82018	0.8283	1.0	15508	1	-0.26015	0.51705	0.5306	1.0	10091	1	-0.26015
API5	4	0.8202	0.82832	1.0	15509	1	-0.28948	0.92727	0.92705	1.0	17564	0	-0.28948
SYCP2	4	0.8203	0.8284	1.0	15510	1	-0.14822	0.53441	0.54454	1.0	10346	1	-0.14822
RHD	4	0.82033	0.82843	1.0	15511	1	0.23306	0.064135	0.1275	0.98398	2507	2	0.23306
FASTKD5	4	0.82043	0.82848	1.0	15512	1	0.041706	0.67846	0.6778	1.0	12812	0	0.041706
DDHD2	4	0.82048	0.82853	1.0	15513	1	-0.12169	0.22861	0.33991	1.0	6519	1	-0.12169
AHNAK2	4	0.82051	0.82855	1.0	15514	1	-0.36509	0.58361	0.58646	1.0	11145	1	-0.36509
KLK5	4	0.82057	0.82859	1.0	15515	1	-0.17252	0.33703	0.40397	1.0	7726	1	-0.17252
MAP3K12	4	0.8206	0.82861	1.0	15516	0	-0.13231	0.45933	0.48686	1.0	9251	1	-0.13231
SCN7A	4	0.82069	0.82867	1.0	15517	1	-0.31927	0.77617	0.77573	1.0	14637	0	-0.31927
RAB42	4	0.82071	0.82869	1.0	15518	1	-0.090248	0.80631	0.80594	1.0	15230	0	-0.090248
CON_81	4	0.82071	0.82869	1.0	15519	1	0.03045	0.67494	0.67429	1.0	12739	0	0.03045
SOWAHB	4	0.82077	0.82874	1.0	15520	1	-0.058569	0.68378	0.68318	1.0	12914	0	-0.058569
CA11	4	0.82084	0.82879	1.0	15521	1	-0.14919	0.57178	0.57605	1.0	10951	1	-0.14919
LRRD1	4	0.82089	0.82882	1.0	15522	1	-0.24299	0.84632	0.84568	1.0	16008	0	-0.24299
TGM6	4	0.82106	0.82895	1.0	15523	1	-0.15384	0.76878	0.76838	1.0	14515	0	-0.15384
STX19	4	0.82122	0.82907	1.0	15524	1	0.0093634	0.59574	0.59744	1.0	11340	1	0.0093634
OOSP2	4	0.82133	0.82914	1.0	15525	1	0.30591	0.019594	0.050243	0.967698	1000	2	0.30591
FBXL20	4	0.82136	0.82916	1.0	15526	1	-0.046942	0.6746	0.67398	1.0	12732	0	-0.046942
CT47A4	4	0.82137	0.82917	1.0	15527	1	-0.13321	0.39112	0.43924	1.0	8369	1	-0.13321
NUDT3	4	0.8214	0.82919	1.0	15528	1	-0.17635	0.52798	0.53937	1.0	10260	1	-0.17635
SLC44A5	4	0.8215	0.82926	1.0	15529	1	0.064391	0.44399	0.47584	1.0	9046	1	0.064391
C2orf27A	4	0.82163	0.82935	1.0	15530	1	-0.12913	0.53338	0.54372	1.0	10327	1	-0.12913
PHLDB2	4	0.82172	0.82942	1.0	15531	1	0.21128	0.033409	0.081261	0.975401	1607	2	0.21128
ZNF846	4	0.8218	0.82948	1.0	15532	1	-0.10773	0.39069	0.43894	1.0	8362	1	-0.10773
NUCB1	4	0.82186	0.82952	1.0	15533	1	-0.15591	0.63097	0.63065	1.0	11943	1	-0.15591
ATP10B	4	0.822	0.82963	1.0	15534	1	0.055056	0.26469	0.36035	1.0	6901	1	0.055056
IFNL2	4	0.82204	0.82966	1.0	15535	1	0.029941	0.22925	0.3403	1.0	6529	1	0.029941
HOXA6	4	0.82211	0.82972	1.0	15536	1	0.28835	0.13106	0.21626	0.998058	4194	2	0.28835
APPBP2	4	0.82221	0.82978	1.0	15537	1	-0.022447	0.79646	0.79607	1.0	15035	0	-0.022447
TK1	4	0.82223	0.8298	1.0	15538	1	-0.20899	0.64553	0.64496	1.0	12210	0	-0.20899
DSCAML1	4	0.8223	0.82984	1.0	15539	1	0.019852	0.48525	0.50619	1.0	9603	1	0.019852
METTL20	4	0.82233	0.82987	1.0	15540	1	-0.14306	0.67817	0.6775	1.0	12805	0	-0.14306
CHAD	4	0.82237	0.82991	1.0	15541	1	-0.0046899	0.43387	0.46868	1.0	8913	1	-0.0046899
HOXC4	4	0.82243	0.82995	1.0	15542	1	0.086817	0.17291	0.27097	1.0	5196	2	0.086817
TNFSF13B	4	0.82244	0.82996	1.0	15543	1	0.14773	0.17264	0.27062	1.0	5189	2	0.14773
STPG2	4	0.82246	0.82997	1.0	15544	1	0.26577	0.060386	0.12243	0.983075	2399	2	0.26577
HYI	4	0.82251	0.83001	1.0	15545	1	-0.10418	0.68564	0.68502	1.0	12950	0	-0.10418
PGP	4	0.82263	0.8301	1.0	15546	1	-0.22711	0.32626	0.3972	1.0	7591	1	-0.22711
DIAPH2	4	0.82265	0.83012	1.0	15547	1	0.29996	0.092304	0.16521	0.990627	3217	2	0.29996
DTNB	4	0.82273	0.83018	1.0	15548	1	0.56002	0.012061	0.032469	0.92214	679	3	0.56002
SMARCA2	4	0.82273	0.83018	1.0	15549	1	0.14861	0.00059805	0.0021929	0.477083	89	1	0.14861
PAQR4	4	0.82275	0.83019	1.0	15550	1	0.036159	0.040993	0.096246	0.978279	1897	2	0.036159
ERGIC3	4	0.82281	0.83025	1.0	15551	1	-0.14431	0.75009	0.74968	1.0	14157	0	-0.14431
GATS	4	0.82295	0.83036	1.0	15552	1	0.055068	0.49874	0.51636	1.0	9792	1	0.055068
KRTAP27-1	4	0.82305	0.83042	1.0	15553	1	-0.0023424	0.18552	0.28744	1.0	5509	2	-0.0023424
PEX14	4	0.82325	0.83057	1.0	15554	1	0.55463	0.0093713	0.026065	0.910085	554	3	0.55463
POU3F2	4	0.82327	0.83059	1.0	15555	1	-0.28315	0.078048	0.14634	0.986963	2845	1	-0.28315
RECQL5	4	0.82339	0.83067	1.0	15556	1	0.52688	0.015827	0.041431	0.955	837	3	0.52688
OR2M7	4	0.82345	0.83071	1.0	15557	1	-0.13074	0.70415	0.7034	1.0	13314	0	-0.13074
SLC25A33	4	0.82346	0.83072	1.0	15558	1	-0.23761	0.80878	0.8084	1.0	15282	0	-0.23761
PVRL3	4	0.82349	0.83074	1.0	15559	1	0.22975	0.040071	0.095014	0.978279	1872	2	0.22975
SPAG8	4	0.82351	0.83075	1.0	15560	1	0.11963	0.060898	0.12312	0.983075	2416	1	0.11963
C6orf223	4	0.82363	0.83085	1.0	15561	1	-0.24708	0.25314	0.35379	1.0	6788	1	-0.24708
FAM212A	4	0.82366	0.83087	1.0	15562	1	0.025967	0.63055	0.63025	1.0	11936	1	0.025967
BABAM1	4	0.82368	0.83088	1.0	15563	1	0.15462	0.30766	0.38581	1.0	7379	1	0.15462
CRISP1	4	0.82372	0.83091	1.0	15564	1	-0.21081	0.64815	0.64756	1.0	12254	0	-0.21081
GPR180	4	0.82379	0.83096	1.0	15565	1	0.0067006	0.56719	0.57208	1.0	10883	1	0.0067006
IKBKB	4	0.82386	0.83101	1.0	15566	1	-0.18064	0.18721	0.28962	1.0	5552	1	-0.18064
PARP4	4	0.82412	0.83122	1.0	15567	0	-0.2829	0.38769	0.43696	1.0	8322	1	-0.2829
STAU1	4	0.82416	0.83124	1.0	15568	1	-0.03953	0.40685	0.44987	1.0	8559	1	-0.03953
LCAT	4	0.82429	0.83134	1.0	15569	1	-0.21984	0.68618	0.68554	1.0	12962	0	-0.21984
MAP4K5	4	0.82448	0.83147	1.0	15570	1	0.37348	0.080522	0.14959	0.986963	2922	2	0.37348
CREBL2	4	0.82454	0.83151	1.0	15571	1	-0.14298	0.83315	0.83254	1.0	15754	0	-0.14298
FRK	4	0.82457	0.83154	1.0	15572	1	0.075599	0.20394	0.31122	1.0	5954	2	0.075599
HLA-DPA1	4	0.82461	0.83157	1.0	15573	1	0.8183	0.014699	0.038805	0.945452	792	3	0.8183
TNFAIP8L1	4	0.82464	0.83159	1.0	15574	1	0.16209	0.54201	0.55078	1.0	10471	1	0.16209
BRINP2	4	0.8247	0.83163	1.0	15575	1	-0.00079744	0.55317	0.56011	1.0	10652	1	-0.00079744
ARL6IP6	4	0.82475	0.83167	1.0	15576	1	0.57743	0.012039	0.032426	0.92214	676	3	0.57743
RGS14	4	0.82476	0.83168	1.0	15577	1	0.070593	0.48992	0.50963	1.0	9663	1	0.070593
PPT2	4	0.82485	0.83175	1.0	15578	1	-0.14039	0.36467	0.42173	1.0	8047	1	-0.14039
ARHGEF17	4	0.82487	0.83176	1.0	15579	0	-0.23244	0.45536	0.48398	1.0	9200	1	-0.23244
TMSB15B	4	0.82497	0.83184	1.0	15580	1	0.21887	0.18847	0.29122	1.0	5576	2	0.21887
SLC43A1	4	0.825	0.83186	1.0	15581	1	-0.13267	0.32831	0.39849	1.0	7620	1	-0.13267
SLC26A2	4	0.82509	0.83192	1.0	15582	1	-0.1643	0.3768	0.42966	1.0	8182	1	-0.1643
PCNXL2	4	0.82541	0.83214	1.0	15583	1	-0.32298	0.54158	0.55041	1.0	10463	1	-0.32298
GTF2I	4	0.82545	0.83218	1.0	15584	1	-0.091661	0.84574	0.84509	1.0	15994	0	-0.091661
PLCL1	4	0.82547	0.83219	1.0	15585	1	0.36699	0.079126	0.1478	0.986963	2879	2	0.36699
SLC22A1	4	0.82552	0.83222	1.0	15586	1	0.51043	0.024298	0.061013	0.975401	1209	3	0.51043
NR2C1	4	0.82558	0.83227	1.0	15587	1	0.017759	0.63516	0.63465	1.0	12019	1	0.017759
OLFML2A	4	0.82561	0.83229	1.0	15588	1	0.11676	0.090174	0.16236	0.990627	3165	1	0.11676
MFSD7	4	0.82564	0.83231	1.0	15589	1	0.039149	0.27418	0.36589	1.0	7004	1	0.039149
PRSS23	4	0.82578	0.83242	1.0	15590	1	0.26418	0.15596	0.24887	1.0	4785	2	0.26418
RAB3C	4	0.82589	0.83249	1.0	15591	1	0.019978	0.54594	0.554	1.0	10532	1	0.019978
GNS	4	0.8259	0.8325	1.0	15592	1	0.16244	0.22993	0.34066	1.0	6536	1	0.16244
CFAP126	4	0.82593	0.83252	1.0	15593	1	-0.20446	0.7142	0.71349	1.0	13501	0	-0.20446
USP45	4	0.82596	0.83255	1.0	15594	1	-0.014046	0.19316	0.29736	1.0	5682	1	-0.014046
KLRF2	4	0.826	0.83258	1.0	15595	1	0.67439	0.010035	0.027677	0.917647	584	2	0.67439
RPUSD3	4	0.82611	0.83265	1.0	15596	1	-0.12889	0.38213	0.43324	1.0	8252	1	-0.12889
GAGE10	4	0.82615	0.83268	1.0	15597	1	-0.0021665	0.52281	0.53527	1.0	10180	1	-0.0021665
GNAS	4	0.82625	0.83276	1.0	15598	1	0.59906	0.0066697	0.019539	0.879841	430	2	0.59906
HAPLN2	4	0.82629	0.8328	1.0	15599	1	0.10377	0.46091	0.48801	1.0	9273	1	0.10377
ZNF510	4	0.82632	0.83282	1.0	15600	1	-0.23053	0.74247	0.74196	1.0	14021	0	-0.23053
ZNF569	4	0.82646	0.83293	1.0	15601	1	-0.013518	0.46081	0.48794	1.0	9272	1	-0.013518
GJA10	4	0.82648	0.83294	1.0	15602	1	0.60577	0.0090928	0.025372	0.908076	537	2	0.60577
KIFC3	4	0.82659	0.83305	1.0	15603	1	0.54601	0.01013	0.027889	0.918003	588	2	0.54601
TMTC1	4	0.8266	0.83307	1.0	15604	1	0.77807	0.0039313	0.012717	0.846194	291	3	0.77807
OR2V1	4	0.82663	0.83309	1.0	15605	1	0.48305	0.017691	0.045784	0.964319	918	2	0.48305
COL9A3	4	0.8267	0.83314	1.0	15606	1	0.26029	0.6375	0.63693	1.0	12070	1	0.26029
TRIM64C	4	0.82671	0.83315	1.0	15607	1	-0.025597	0.745	0.7445	1.0	14070	0	-0.025597
CAMP	4	0.82678	0.8332	1.0	15608	1	0.65805	0.0077994	0.022243	0.899939	475	2	0.65805
LTBP2	4	0.82691	0.83329	1.0	15609	1	-0.3811	0.80774	0.80737	1.0	15257	0	-0.3811
KIAA0141	4	0.82694	0.83332	1.0	15610	1	0.82851	0.012645	0.033844	0.925268	708	3	0.82851
CCDC78	4	0.82695	0.83332	1.0	15611	1	-0.33608	0.39908	0.44462	1.0	8456	1	-0.33608
CCSAP	4	0.82706	0.83341	1.0	15612	1	-0.21812	0.40435	0.44817	1.0	8521	1	-0.21812
ISX	4	0.82708	0.83343	1.0	15613	1	-0.36057	0.51254	0.52698	1.0	10021	1	-0.36057
MICAL2	4	0.82717	0.83349	1.0	15614	1	-0.14195	0.46017	0.48749	1.0	9267	1	-0.14195
TPCN2	4	0.82723	0.83353	1.0	15615	1	-0.28446	0.85177	0.85116	1.0	16116	0	-0.28446
CYP19A1	4	0.8274	0.83367	1.0	15616	1	0.22394	0.29053	0.37549	1.0	7183	1	0.22394
LPGAT1	4	0.8274	0.83367	1.0	15617	1	-0.025612	0.24757	0.35058	1.0	6733	1	-0.025612
ADGRG3	4	0.82743	0.83368	1.0	15618	1	0.12076	0.13491	0.22133	1.0	4280	2	0.12076
FKBP15	4	0.82747	0.83371	1.0	15619	1	0.12824	0.40583	0.44917	1.0	8544	1	0.12824
COL6A5	4	0.82749	0.83374	1.0	15620	1	0.040406	0.4782	0.50081	1.0	9504	1	0.040406
SLC16A4	4	0.82751	0.83374	1.0	15621	1	-0.29233	0.30663	0.3852	1.0	7368	1	-0.29233
NBPF4	4	0.82752	0.83376	1.0	15622	1	-0.17861	0.77288	0.77249	1.0	14579	0	-0.17861
