id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RAB29	4	0.79868	0.81707	1.0	15704	1	-0.058597	0.14518	0.23683	0.999538	4545	1	-0.058597
ZNF727	4	0.79884	0.81716	1.0	15705	1	0.027787	0.60196	0.60534	0.999538	11663	1	0.027787
SERHL2	4	0.79887	0.81718	1.0	15706	1	-0.27868	0.018671	0.048407	0.981961	935	1	-0.27868
PAK3	4	0.79898	0.81725	1.0	15707	1	0.56049	0.081117	0.1539	0.999538	2948	2	0.56049
RRP8	4	0.79907	0.81732	1.0	15708	1	-0.096349	0.64563	0.64544	0.999538	12445	1	-0.096349
PROS1	4	0.79915	0.81737	1.0	15709	1	0.11929	0.064908	0.13247	0.999538	2545	1	0.11929
TCAP	4	0.79919	0.81739	1.0	15710	1	0.12444	0.081562	0.15449	0.999538	2958	2	0.12444
TLX2	4	0.79923	0.81741	1.0	15711	1	0.37088	0.041226	0.098276	0.999538	1897	2	0.37088
PEA15	4	0.79926	0.81742	1.0	15712	1	0.64076	0.058091	0.12342	0.999538	2365	2	0.64076
ZNF155	4	0.7993	0.81745	1.0	15713	1	0.10681	0.20127	0.30849	0.999538	5926	1	0.10681
SEC31A	4	0.79932	0.81746	1.0	15714	1	-0.42604	0.75648	0.7561	0.999538	14615	0	-0.42604
FDX1L	4	0.79934	0.81748	1.0	15715	1	0.081586	0.34318	0.41842	0.999538	8038	1	0.081586
AP1M2	4	0.79939	0.81751	1.0	15716	1	-0.091232	0.79808	0.79774	0.999538	15412	0	-0.091232
CDKL2	4	0.79958	0.81763	1.0	15717	1	-0.36911	0.89175	0.89147	0.999538	17209	0	-0.36911
CCDC17	4	0.79965	0.81767	1.0	15718	1	-0.31738	0.12564	0.21152	0.999538	4057	1	-0.31738
DACT1	4	0.79968	0.81769	1.0	15719	1	0.17807	0.37799	0.44008	0.999538	8464	1	0.17807
EBF1	4	0.7997	0.81771	1.0	15720	1	0.36638	0.23636	0.35292	0.999538	6749	2	0.36638
IST1	4	0.79983	0.81778	1.0	15721	1	-0.12092	0.82242	0.82198	0.999538	15860	0	-0.12092
FOXH1	4	0.80002	0.81792	1.0	15722	1	0.53652	0.11487	0.19766	0.999538	3786	2	0.53652
GFRA3	4	0.80005	0.81794	1.0	15723	1	-0.10708	0.5141	0.53357	0.999538	10297	1	-0.10708
LIMD1	4	0.80007	0.81795	1.0	15724	1	-0.49528	0.80969	0.8093	0.999538	15641	0	-0.49528
COL9A2	4	0.80019	0.81803	1.0	15725	1	-0.15132	0.4013	0.45508	0.999538	8765	1	-0.15132
PRELID1	4	0.80025	0.81807	1.0	15726	1	0.29212	0.58091	0.58705	0.999538	11296	1	0.29212
OR13C3	4	0.80036	0.81814	1.0	15727	1	0.091436	0.45021	0.48775	0.999538	9393	1	0.091436
BFAR	4	0.80042	0.81818	1.0	15728	1	0.25651	0.13263	0.22061	0.999538	4222	1	0.25651
SCUBE1	4	0.80044	0.81819	1.0	15729	1	0.091565	0.018311	0.047582	0.981961	916	2	0.091565
MMP25	4	0.8005	0.81823	1.0	15730	1	0.87941	0.0091747	0.026033	0.965277	510	3	0.87941
ZNF419	4	0.80063	0.81831	1.0	15731	1	-0.27098	0.028989	0.071642	0.981961	1397	1	-0.27098
UPF1	4	0.80069	0.81835	1.0	15732	1	0.13268	0.085542	0.15963	0.999538	3060	2	0.13268
CXCL2	4	0.80081	0.81843	1.0	15733	1	-0.1541	0.082538	0.15577	0.999538	2976	1	-0.1541
RHOBTB1	4	0.80083	0.81844	1.0	15734	1	-0.20943	0.75783	0.75743	0.999538	14641	0	-0.20943
CON_229	4	0.80091	0.81849	1.0	15735	1	0.025324	0.67235	0.67178	0.999538	12974	0	0.025324
MKKS	4	0.80094	0.81852	1.0	15736	1	-0.21368	0.82972	0.82911	0.999538	16002	0	-0.21368
NR5A1	4	0.80101	0.81856	1.0	15737	1	-0.07721	0.31832	0.40359	0.999538	7731	1	-0.07721
DPP3	4	0.80115	0.81866	1.0	15738	1	0.62053	0.026177	0.065436	0.981961	1265	3	0.62053
PIGZ	4	0.8012	0.81869	1.0	15739	1	-0.32057	0.80028	0.7999	0.999538	15461	0	-0.32057
KDM5A	4	0.80131	0.81876	1.0	15740	1	-0.37064	0.60609	0.60893	0.999538	11729	1	-0.37064
CCDC38	4	0.8014	0.81882	1.0	15741	1	-0.19191	0.26719	0.37436	0.999538	7134	1	-0.19191
CNOT11	4	0.80149	0.81887	1.0	15742	1	0.019223	0.51751	0.53626	0.999538	10341	1	0.019223
KRT40	4	0.80174	0.81903	1.0	15743	1	-0.27454	0.78081	0.78034	0.999538	15075	0	-0.27454
ZBTB8A	4	0.80188	0.81912	1.0	15744	1	-0.089466	0.76411	0.76375	0.999538	14760	0	-0.089466
WFDC10B	4	0.8019	0.81913	1.0	15745	1	0.44273	0.1116	0.19357	0.999538	3707	2	0.44273
CPEB2	4	0.80196	0.81917	1.0	15746	1	-0.23457	0.5488	0.56055	0.999538	10799	1	-0.23457
TBC1D3C	4	0.80205	0.81923	1.0	15747	1	-0.080734	0.52494	0.54195	0.999538	10461	1	-0.080734
MED14OS	4	0.80213	0.81927	1.0	15748	1	0.1826	0.15091	0.24414	0.999538	4694	2	0.1826
YBX1	4	0.80221	0.81932	1.0	15749	1	-0.21387	0.49436	0.51901	0.999538	10017	1	-0.21387
LGALS9C	4	0.80222	0.81933	1.0	15750	1	-0.2769	0.80205	0.80163	0.999538	15491	0	-0.2769
IGFALS	4	0.80231	0.81939	1.0	15751	1	0.30772	0.21628	0.32764	0.999538	6278	2	0.30772
KCTD6	4	0.80242	0.81946	1.0	15752	1	-0.051444	0.4061	0.45815	0.999538	8831	1	-0.051444
KCNK18	4	0.80245	0.81949	1.0	15753	1	0.13952	0.22768	0.34204	0.999538	6544	2	0.13952
FTH1P18	4	0.80264	0.8196	1.0	15754	1	-0.33859	0.61557	0.61743	0.999538	11903	1	-0.33859
OPA1	4	0.80267	0.81962	1.0	15755	1	-0.038319	0.18484	0.28761	0.999538	5509	1	-0.038319
RNF5	4	0.8027	0.81964	1.0	15756	1	0.047346	0.60503	0.60801	0.999538	11709	1	0.047346
DYX1C1	4	0.80279	0.8197	1.0	15757	1	0.35071	0.095526	0.17262	0.999538	3304	2	0.35071
FBXO48	4	0.80281	0.81971	1.0	15758	1	0.070434	0.072944	0.14316	0.999538	2757	2	0.070434
ZNF443	4	0.80284	0.81972	1.0	15759	1	0.13835	0.14745	0.23972	0.999538	4608	2	0.13835
CEMP1	4	0.80296	0.81981	1.0	15760	1	-0.21317	0.53219	0.5475	0.999538	10558	1	-0.21317
TOB2	4	0.80314	0.81993	1.0	15761	1	-0.022256	0.39828	0.45312	0.999538	8728	1	-0.022256
TMBIM6	4	0.80316	0.81994	1.0	15762	1	0.2112	0.23415	0.35013	0.999538	6696	2	0.2112
GDF11	4	0.80336	0.82008	1.0	15763	1	-0.015312	0.73887	0.73834	0.999538	14277	0	-0.015312
DMRT3	4	0.80351	0.82017	1.0	15764	1	-0.075988	0.7924	0.79198	0.999538	15297	0	-0.075988
NDUFS4	4	0.80369	0.82028	1.0	15765	1	-0.30307	0.24768	0.36368	0.999538	6929	1	-0.30307
SLC25A29	4	0.80383	0.82037	1.0	15766	1	1.1636	0.0041598	0.013823	0.928939	285	3	1.1636
RIPPLY3	4	0.80385	0.82038	1.0	15767	1	-0.44764	0.70162	0.70087	0.999538	13524	0	-0.44764
GOLGA8H	4	0.80401	0.8205	1.0	15768	1	0.32138	0.58757	0.59272	0.999538	11410	0	0.32138
HHIP	4	0.80406	0.82054	1.0	15769	1	0.31267	0.12807	0.2147	0.999538	4113	2	0.31267
MTUS1	4	0.80413	0.8206	1.0	15770	1	0.31038	0.066193	0.13417	0.999538	2587	2	0.31038
CLDN2	4	0.80416	0.82062	1.0	15771	1	-0.015883	0.58767	0.59283	0.999538	11411	1	-0.015883
SLC12A8	4	0.80417	0.82063	1.0	15772	1	-0.13548	0.64273	0.64269	0.999538	12395	1	-0.13548
USH1G	4	0.80436	0.82077	1.0	15773	1	-0.02139	0.70883	0.70812	0.999538	13668	0	-0.02139
RDH13	4	0.80443	0.82081	1.0	15774	1	0.28598	0.12728	0.21362	0.999538	4095	2	0.28598
CON_78	4	0.80446	0.82084	1.0	15775	1	0.047112	0.56157	0.57097	0.999538	11015	1	0.047112
EFCAB1	4	0.80449	0.82086	1.0	15776	1	-0.42254	0.081677	0.15463	0.999538	2961	1	-0.42254
NTAN1	4	0.80458	0.82092	1.0	15777	1	0.52347	0.038311	0.092041	0.994655	1789	3	0.52347
DHRS12	4	0.80464	0.82096	1.0	15778	1	0.50329	0.11036	0.19197	0.999538	3676	2	0.50329
LTBR	4	0.80484	0.82108	1.0	15779	1	-0.42691	0.17911	0.2802	0.999538	5374	1	-0.42691
RAB13	4	0.80491	0.82113	1.0	15780	1	0.107	0.19664	0.30268	0.999538	5799	2	0.107
CCDC39	4	0.80492	0.82114	1.0	15781	1	-0.26897	0.37273	0.43675	0.999538	8398	1	-0.26897
CON_163	4	0.80513	0.82127	1.0	15782	1	0.38054	0.094836	0.1717	0.999538	3288	2	0.38054
SMPDL3A	4	0.80515	0.82128	1.0	15783	1	-0.22845	0.78993	0.78951	0.999538	15250	0	-0.22845
PLEKHA4	4	0.80531	0.82139	1.0	15784	1	0.52263	0.079029	0.1512	0.999538	2901	2	0.52263
POLM	4	0.80533	0.8214	1.0	15785	1	0.079634	0.5185	0.53699	0.999538	10351	1	0.079634
STAB2	4	0.80545	0.82149	1.0	15786	1	-0.11043	0.41842	0.46622	0.999538	8998	1	-0.11043
TLR6	4	0.80552	0.82153	1.0	15787	1	0.44347	0.058779	0.12432	0.999538	2379	2	0.44347
HSD11B1	4	0.80553	0.82155	1.0	15788	1	-0.3485	0.80544	0.80507	0.999538	15557	0	-0.3485
MAGEC3	4	0.8057	0.82166	1.0	15789	1	0.47769	0.10087	0.17952	0.999538	3427	2	0.47769
BIRC8	4	0.8059	0.82178	1.0	15790	1	0.022938	0.16293	0.25944	0.999538	4981	1	0.022938
IGFBP2	4	0.80595	0.82182	1.0	15791	1	-0.00073198	0.24214	0.3601	0.999538	6874	2	-0.00073198
IFNA8	4	0.80602	0.82186	1.0	15792	1	-0.19241	0.65544	0.65486	0.999538	12629	1	-0.19241
FMR1	4	0.80604	0.82187	1.0	15793	1	-0.14666	0.64268	0.64265	0.999538	12393	1	-0.14666
STYX	4	0.80604	0.82187	1.0	15794	1	-0.15919	0.33203	0.41178	0.999538	7897	1	-0.15919
SPANXA2	4	0.80607	0.82189	1.0	15795	1	0.077536	0.76943	0.76904	0.999538	14855	0	0.077536
HSPA1B	4	0.8061	0.82191	1.0	15796	1	0.343	0.075225	0.14616	0.999538	2814	2	0.343
OR51A2	4	0.80626	0.82201	1.0	15797	1	-0.2377	0.33923	0.41603	0.999538	7984	1	-0.2377
FANCF	4	0.80626	0.82201	1.0	15798	1	0.27639	0.093556	0.17005	0.999538	3259	1	0.27639
QRICH1	4	0.80631	0.82204	1.0	15799	1	0.26558	0.1932	0.29827	0.999538	5722	2	0.26558
BVES	4	0.80634	0.82206	1.0	15800	1	-0.27146	0.86228	0.86185	0.999538	16633	0	-0.27146
ACHE	4	0.80656	0.82221	1.0	15801	1	-0.049135	0.68949	0.68882	0.999538	13285	0	-0.049135
BOLL	4	0.80666	0.82227	1.0	15802	1	0.30228	0.069439	0.13848	0.999538	2679	2	0.30228
KHDRBS2	4	0.8067	0.82231	1.0	15803	1	0.021346	0.24243	0.36045	0.999538	6879	2	0.021346
LMLN	4	0.80678	0.82236	1.0	15804	1	0.54997	0.082678	0.15593	0.999538	2983	2	0.54997
PRCC	4	0.80684	0.8224	1.0	15805	1	-0.01058	0.78557	0.78514	0.999538	15164	0	-0.01058
TRH	4	0.80685	0.82241	1.0	15806	1	0.28589	0.087337	0.16193	0.999538	3101	2	0.28589
ENPP2	4	0.80696	0.82249	1.0	15807	1	-0.13451	0.81592	0.81556	0.999538	15739	0	-0.13451
DPF3	4	0.80697	0.8225	1.0	15808	1	0.04862	0.20703	0.31588	0.999538	6052	2	0.04862
CCDC134	4	0.80702	0.82252	1.0	15809	1	-0.24147	0.62868	0.62954	0.999538	12134	1	-0.24147
SSTR5	4	0.80705	0.82254	1.0	15810	1	-0.014854	0.37668	0.43924	0.999538	8450	1	-0.014854
ERICH6	4	0.80738	0.82275	1.0	15811	1	-0.34197	0.40105	0.45494	0.999538	8761	1	-0.34197
UQCR11	4	0.80741	0.82277	1.0	15812	1	0.49551	0.057406	0.12251	0.999538	2354	2	0.49551
BCAR3	4	0.80753	0.82286	1.0	15813	1	-0.37452	0.866	0.86555	0.999538	16691	0	-0.37452
PDE1A	4	0.80759	0.8229	1.0	15814	1	0.83185	0.017062	0.044696	0.981961	859	3	0.83185
ACVR2A	4	0.80764	0.82292	1.0	15815	1	-0.15573	0.70243	0.70172	0.999538	13540	0	-0.15573
PSMD8	4	0.80768	0.82296	1.0	15816	1	-0.03114	0.56834	0.57649	0.999538	11110	1	-0.03114
ARHGAP33	4	0.80781	0.82303	1.0	15817	1	0.67572	0.034005	0.082665	0.98259	1628	3	0.67572
SERPINB4	4	0.80788	0.82308	1.0	15818	1	-0.3675	0.92387	0.92373	0.999538	17843	0	-0.3675
CDK3	4	0.80794	0.82311	1.0	15819	1	0.022547	0.089442	0.16471	0.999538	3152	1	0.022547
SERPINB9	4	0.80798	0.82314	1.0	15820	1	-0.28863	0.77301	0.77263	0.999538	14918	0	-0.28863
TMPRSS3	4	0.808	0.82316	1.0	15821	1	-0.14437	0.59929	0.60301	0.999538	11617	1	-0.14437
PSENEN	4	0.80806	0.8232	1.0	15822	1	0.22855	0.19722	0.30338	0.999538	5816	2	0.22855
FAN1	4	0.80811	0.82323	1.0	15823	1	0.021058	0.73933	0.73878	0.999538	14287	0	0.021058
ECM1	4	0.80812	0.82324	1.0	15824	1	0.34341	0.14591	0.23778	0.999538	4565	2	0.34341
TBC1D4	4	0.80817	0.82327	1.0	15825	1	-0.0041719	0.60024	0.60385	0.999538	11635	1	-0.0041719
TATDN1	4	0.8082	0.82328	1.0	15826	1	-0.36636	0.79699	0.7966	0.999538	15389	0	-0.36636
CKAP2L	4	0.80833	0.82338	1.0	15827	1	-0.36245	0.36654	0.4329	0.999538	8330	1	-0.36245
APBA1	4	0.80851	0.8235	1.0	15828	1	-0.27899	0.64263	0.64261	0.999538	12392	1	-0.27899
CON_35	4	0.80875	0.82367	1.0	15829	1	0.079634	0.3385	0.41562	0.999538	7976	1	0.079634
LDB3	4	0.80891	0.82378	1.0	15830	1	-0.16309	0.68367	0.68307	0.999538	13175	0	-0.16309
SP100	4	0.80934	0.82406	1.0	15831	1	0.21467	0.30781	0.39742	0.999538	7610	1	0.21467
CEP63	4	0.80948	0.82416	1.0	15832	1	-0.01001	0.22649	0.3405	0.999538	6514	2	-0.01001
ZNF488	4	0.80951	0.82418	1.0	15833	1	-0.059939	0.40119	0.45501	0.999538	8763	1	-0.059939
SLC6A20	4	0.80955	0.82421	1.0	15834	1	-0.22875	0.70331	0.70259	0.999538	13557	0	-0.22875
KRT76	4	0.80957	0.82421	1.0	15835	1	-0.38765	0.92472	0.92453	0.999538	17857	0	-0.38765
CREB1	4	0.80962	0.82426	1.0	15836	1	0.0010728	0.46366	0.49703	0.999538	9571	1	0.0010728
ATXN2L	4	0.8097	0.82432	1.0	15837	1	-0.10373	0.75841	0.75799	0.999538	14652	0	-0.10373
NUP62CL	4	0.80972	0.82432	1.0	15838	1	0.0591	0.59453	0.59882	0.999538	11532	1	0.0591
CYS1	4	0.80978	0.82437	1.0	15839	1	-0.058038	0.80231	0.80188	0.999538	15496	0	-0.058038
FXYD6-FXYD2	4	0.80991	0.82446	1.0	15840	1	-0.26883	0.68211	0.68144	0.999538	13140	0	-0.26883
RAG2	4	0.80993	0.82447	1.0	15841	1	0.17932	0.46909	0.50085	0.999538	9646	1	0.17932
C14orf2	4	0.80999	0.82452	1.0	15842	1	-0.10153	0.72782	0.72727	0.999538	14042	0	-0.10153
ZNF501	4	0.81011	0.8246	1.0	15843	1	0.019126	0.065056	0.13266	0.999538	2552	1	0.019126
MVK	4	0.81019	0.82465	1.0	15844	1	0.47519	0.094467	0.1712	0.999538	3281	2	0.47519
PPARGC1B	4	0.81025	0.82468	1.0	15845	1	-0.27652	0.77692	0.77647	0.999538	14992	0	-0.27652
ZNF224	4	0.81034	0.82474	1.0	15846	1	0.024981	0.11515	0.19802	0.999538	3791	1	0.024981
TREM2	4	0.81039	0.82478	1.0	15847	1	-0.26021	0.31852	0.4037	0.999538	7734	1	-0.26021
NRSN1	4	0.8104	0.82478	1.0	15848	1	0.035507	0.40444	0.4571	0.999538	8809	1	0.035507
STRA13	4	0.81055	0.82488	1.0	15849	1	-0.38138	0.72607	0.72554	0.999538	14008	0	-0.38138
CLN8	4	0.81057	0.82489	1.0	15850	1	0.51137	0.012605	0.034144	0.979139	673	2	0.51137
CHP1	4	0.81058	0.8249	1.0	15851	1	0.054119	0.47674	0.50629	0.999538	9753	1	0.054119
OCEL1	4	0.81067	0.82496	1.0	15852	1	0.019432	0.58571	0.59118	0.999538	11379	1	0.019432
MAGED1	4	0.81084	0.82506	1.0	15853	1	-0.011005	0.80663	0.80626	0.999538	15576	0	-0.011005
HEATR4	4	0.8109	0.82511	1.0	15854	1	0.55474	0.12907	0.21599	0.999538	4141	2	0.55474
DYNLT3	4	0.81094	0.82514	1.0	15855	1	-0.10164	0.40764	0.45916	0.999538	8853	1	-0.10164
ADH6	4	0.811	0.82518	1.0	15856	1	0.094044	0.23951	0.35686	0.999538	6811	2	0.094044
PALMD	4	0.81106	0.82522	1.0	15857	1	0.47033	0.1257	0.21158	0.999538	4059	2	0.47033
CUL4A	4	0.8111	0.82526	1.0	15858	0	-0.099725	0.26562	0.3735	0.999538	7120	1	-0.099725
UPB1	4	0.81111	0.82526	1.0	15859	1	-0.093747	0.71532	0.71462	0.999538	13786	0	-0.093747
TMEM134	4	0.81131	0.8254	1.0	15860	1	-0.15904	0.45256	0.4893	0.999538	9424	1	-0.15904
LCMT1	4	0.8114	0.82545	1.0	15861	1	0.2279	0.21579	0.32705	0.999538	6265	2	0.2279
CCDC24	4	0.81146	0.82549	1.0	15862	1	0.24889	0.16807	0.26601	0.999538	5115	2	0.24889
VDAC2	4	0.81148	0.82551	1.0	15863	1	-0.26437	0.38737	0.4461	0.999538	8581	1	-0.26437
KCNK9	4	0.81155	0.82556	1.0	15864	1	0.096886	0.23131	0.34661	0.999538	6627	2	0.096886
MUSTN1	4	0.81166	0.82564	1.0	15865	1	-0.18512	0.030514	0.074943	0.981961	1467	1	-0.18512
OR7E24	4	0.81187	0.82578	1.0	15866	1	0.86093	0.032568	0.079494	0.981961	1561	3	0.86093
SH2B1	4	0.81187	0.82578	1.0	15867	1	-0.082588	0.34117	0.41721	0.999538	8009	1	-0.082588
TOMM6	4	0.81189	0.82579	1.0	15868	1	0.24796	0.10276	0.18192	0.999538	3471	2	0.24796
HPGDS	4	0.81195	0.82583	1.0	15869	1	0.36485	0.11729	0.20072	0.999538	3848	2	0.36485
SPATA7	4	0.81198	0.82585	1.0	15870	1	0.50986	0.030549	0.075022	0.981961	1469	3	0.50986
PIGX	4	0.812	0.82586	1.0	15871	1	-0.27691	0.8245	0.82402	0.999538	15902	0	-0.27691
CON_73	4	0.81207	0.82591	1.0	15872	1	-0.015654	0.6107	0.613	0.999538	11819	1	-0.015654
FBXL3	4	0.8121	0.82594	1.0	15873	1	-0.41935	0.95273	0.95261	0.999538	18413	0	-0.41935
S100A6	4	0.81215	0.82597	1.0	15874	1	-0.22971	0.77062	0.77024	0.999538	14876	0	-0.22971
FAM222A	4	0.81242	0.82616	1.0	15875	1	0.36124	0.20853	0.31778	0.999538	6094	2	0.36124
RNF220	4	0.81244	0.82617	1.0	15876	1	0.81209	0.0081814	0.023632	0.965277	466	3	0.81209
HIST3H2BB	4	0.81247	0.82618	1.0	15877	1	-0.030774	0.42839	0.47289	0.999538	9110	1	-0.030774
MYBPH	4	0.8125	0.82621	1.0	15878	1	-0.38515	0.82515	0.82464	0.999538	15917	0	-0.38515
P2RY10	4	0.81257	0.82626	1.0	15879	1	-0.37233	0.60425	0.60736	0.999538	11700	1	-0.37233
WDR60	4	0.81257	0.82626	1.0	15880	1	0.0095489	0.71683	0.71614	0.999538	13817	0	0.0095489
RASGEF1A	4	0.81259	0.82628	1.0	15881	1	-0.32996	0.85209	0.85148	0.999538	16431	0	-0.32996
RNASEL	4	0.81261	0.82628	1.0	15882	1	-0.13468	0.66159	0.66094	0.999538	12760	1	-0.13468
TNRC6C	4	0.81264	0.8263	1.0	15883	1	0.24677	0.10472	0.18449	0.999538	3526	2	0.24677
EMP1	4	0.81268	0.82633	1.0	15884	1	-0.0075523	0.74205	0.74156	0.999538	14341	0	-0.0075523
CON_43	4	0.81278	0.82641	1.0	15885	1	0.64375	0.019416	0.050158	0.981961	971	3	0.64375
WDR6	4	0.8128	0.82641	1.0	15886	1	0.66932	0.058462	0.1239	0.999538	2374	2	0.66932
DNAJB11	4	0.81286	0.82645	1.0	15887	1	0.3087	0.083379	0.15685	0.999538	3001	2	0.3087
NFKBID	4	0.81302	0.82656	1.0	15888	1	0.70518	0.012868	0.034778	0.979847	683	2	0.70518
RNF216	4	0.81329	0.82674	1.0	15889	1	0.060425	0.20642	0.3151	0.999538	6039	2	0.060425
SLC9B1	4	0.8133	0.82675	1.0	15890	1	0.7038	0.019546	0.050441	0.981961	977	3	0.7038
CC2D1B	4	0.81333	0.82677	1.0	15891	1	0.079673	0.67195	0.67136	0.999538	12966	0	0.079673
LRRC73	4	0.81346	0.82686	1.0	15892	1	0.36594	0.16234	0.25868	0.999538	4969	2	0.36594
CON_245	4	0.81354	0.82691	1.0	15893	1	0.061211	0.66069	0.66009	0.999538	12746	1	0.061211
USP17L18	4	0.81357	0.82693	1.0	15894	1	0.10352	0.071518	0.14126	0.999538	2726	1	0.10352
RNF223	4	0.8136	0.82695	1.0	15895	1	-0.14465	0.69416	0.69351	0.999538	13386	0	-0.14465
MAP3K19	4	0.81364	0.82698	1.0	15896	1	1.0762	0.010797	0.029935	0.979139	588	3	1.0762
LIPF	4	0.81382	0.8271	1.0	15897	1	0.40317	0.16495	0.26207	0.999538	5033	2	0.40317
TMEM126B	4	0.81383	0.82711	1.0	15898	1	0.11973	0.21913	0.33127	0.999538	6338	2	0.11973
GINS1	4	0.81405	0.82726	1.0	15899	1	0.06084	0.17307	0.27249	0.999538	5241	2	0.06084
PECAM1	4	0.81407	0.82727	1.0	15900	1	0.52959	0.028877	0.071386	0.981961	1386	3	0.52959
CPLX2	4	0.8141	0.82729	1.0	15901	1	-0.073202	0.1581	0.25333	0.999538	4857	1	-0.073202
NIT1	4	0.81416	0.82734	1.0	15902	1	0.59854	0.019806	0.051009	0.981961	988	2	0.59854
DCTN2	4	0.81419	0.82736	1.0	15903	1	-0.099946	0.79349	0.79307	0.999538	15314	0	-0.099946
ST14	4	0.81422	0.82737	1.0	15904	1	1.3725	0.00098612	0.0035745	0.837274	78	3	1.3725
AIRE	4	0.81423	0.82738	1.0	15905	0	-0.19557	0.23074	0.34591	0.999538	6608	1	-0.19557
LRRC29	4	0.81426	0.8274	1.0	15906	1	-0.031329	0.58846	0.59351	0.999538	11427	1	-0.031329
TMEM179	4	0.81431	0.82743	1.0	15907	1	0.56238	0.027519	0.068391	0.981961	1326	2	0.56238
ZNF347	4	0.81444	0.82751	1.0	15908	1	-0.18602	0.82881	0.82821	0.999538	15983	0	-0.18602
KCNB2	4	0.81455	0.82759	1.0	15909	1	0.23253	0.11205	0.19414	0.999538	3719	2	0.23253
FAM71E2	4	0.81459	0.82762	1.0	15910	1	-0.10533	0.13174	0.21946	0.999538	4200	1	-0.10533
WLS	4	0.81464	0.82766	1.0	15911	1	-0.14557	0.33315	0.41241	0.999538	7910	1	-0.14557
ATP6V1H	4	0.81479	0.82776	1.0	15912	1	-0.21737	0.77474	0.7743	0.999538	14954	0	-0.21737
MAGOH	4	0.81498	0.82789	1.0	15913	1	-0.28517	0.68701	0.68636	0.999538	13238	0	-0.28517
EPSTI1	4	0.81501	0.82791	1.0	15914	1	0.68738	0.033753	0.082111	0.981961	1617	3	0.68738
TMEM123	4	0.81502	0.82791	1.0	15915	1	-0.19773	0.5448	0.55735	0.999538	10742	1	-0.19773
C22orf29	4	0.81519	0.82803	1.0	15916	1	-0.36282	0.80634	0.80596	0.999538	15572	0	-0.36282
SASS6	4	0.8152	0.82804	1.0	15917	1	0.18316	0.43311	0.47612	0.999538	9172	1	0.18316
FTMT	4	0.81532	0.82813	1.0	15918	1	-0.084453	0.15315	0.247	0.999538	4753	1	-0.084453
AURKC	4	0.81534	0.82814	1.0	15919	1	0.27298	0.30907	0.39818	0.999538	7625	1	0.27298
ACACA	4	0.81536	0.82815	1.0	15920	1	0.47477	0.079838	0.15224	0.999538	2921	2	0.47477
YTHDC2	4	0.81539	0.82818	1.0	15921	1	-0.24563	0.014664	0.039094	0.981961	769	1	-0.24563
RPP25	4	0.81554	0.82828	1.0	15922	1	-0.53578	0.17281	0.27217	0.999538	5235	1	-0.53578
RBMY1F	4	0.8156	0.82832	1.0	15923	1	-0.46373	0.85093	0.85032	0.999538	16413	0	-0.46373
TYMSOS	4	0.81571	0.82841	1.0	15924	1	0.024174	0.17633	0.27666	0.999538	5316	1	0.024174
LRRC59	4	0.81576	0.82844	1.0	15925	1	0.19131	0.71024	0.70952	0.999538	13695	0	0.19131
SH2D3C	4	0.81582	0.82848	1.0	15926	1	0.064388	0.44908	0.48697	0.999538	9381	1	0.064388
KDF1	4	0.81584	0.82849	1.0	15927	1	-0.29892	0.44811	0.48628	0.999538	9367	1	-0.29892
SEC14L5	4	0.81592	0.82855	1.0	15928	1	-0.099874	0.58305	0.58888	0.999538	11331	1	-0.099874
CUBN	4	0.81598	0.82859	1.0	15929	1	0.2754	0.39311	0.44977	0.999538	8656	1	0.2754
TAF1L	4	0.81641	0.82889	1.0	15930	1	-0.43427	0.89733	0.89704	0.999538	17309	0	-0.43427
PTN	4	0.81666	0.82906	1.0	15931	1	-0.23387	0.89521	0.89491	0.999538	17270	0	-0.23387
ASUN	4	0.81691	0.82923	1.0	15932	1	0.0069548	0.41094	0.46125	0.999538	8899	1	0.0069548
MCAM	4	0.81694	0.82924	1.0	15933	1	-0.17091	0.82165	0.8212	0.999538	15847	0	-0.17091
TTC34	4	0.81695	0.82926	1.0	15934	0	-0.41611	0.77045	0.77007	0.999538	14872	0	-0.41611
PDZK1	4	0.81717	0.82938	1.0	15935	1	-0.21929	0.70279	0.70206	0.999538	13546	0	-0.21929
MPST	4	0.81727	0.82945	1.0	15936	1	-0.15373	0.58324	0.58903	0.999538	11335	1	-0.15373
PTCRA	4	0.81729	0.82946	1.0	15937	1	0.40135	0.024871	0.062512	0.981961	1210	2	0.40135
ZBTB12	4	0.81736	0.82952	1.0	15938	1	-0.23196	0.74395	0.74346	0.999538	14369	0	-0.23196
SDSL	4	0.81739	0.82953	1.0	15939	1	0.47829	0.030753	0.075479	0.981961	1481	3	0.47829
MAP2K1	4	0.81751	0.82961	1.0	15940	1	0.16233	0.17588	0.2761	0.999538	5303	1	0.16233
PPP1CA	4	0.81752	0.82962	1.0	15941	1	-0.31313	0.77724	0.7768	0.999538	14998	0	-0.31313
CCL28	4	0.81757	0.82965	1.0	15942	1	-0.39897	0.69394	0.69329	0.999538	13378	0	-0.39897
TMF1	4	0.81764	0.82968	1.0	15943	1	-0.14909	0.76503	0.76466	0.999538	14781	0	-0.14909
